name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"29.2275;-9.46785",2021-12-28,27,12,18,26.3,12,18,9.2,61.7,0,0,0,,,,27.7,18.4,87.8,1021.9,31.4,6.9,169.3,14.5,6,,2021-12-28T08:30:58,2021-12-28T18:48:13,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2021-12-29,27,13.7,20.4,26.4,13.7,20.3,4.1,37.1,0,0,0,,,,25.9,22.3,115.4,1021.3,2.4,8.5,163.6,14.1,6,,2021-12-29T08:31:18,2021-12-29T18:48:52,0.88,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2021-12-30,27,14,20.6,26.3,14,20.3,0.3,28,0,0,0,,,,31.7,22.3,106,1021,3.5,8.5,173,14.8,7,,2021-12-30T08:31:36,2021-12-30T18:49:31,0.93,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2021-12-31,28,12,19.9,26.6,12,19.6,-4.1,22.1,0,0,0,,,,24.1,24.1,99.2,1022,1.8,9.3,176.9,15.3,7,,2021-12-31T08:31:53,2021-12-31T18:50:12,0.97,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-01,28,12.2,19.6,26.7,12.2,19.5,-5.1,21,0,0,0,,,,27.7,27.7,109.6,1023.8,1.1,9.6,177.7,15.4,7,,2022-01-01T08:32:09,2022-01-01T18:50:54,0.99,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-02,25,12,18.4,25,12,18.4,0.9,32.5,0,0,0,,,,22.3,24.1,94.1,1025.1,1.2,10.5,175.4,15.1,7,,2022-01-02T08:32:23,2022-01-02T18:51:36,1,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-03,26,11.5,17.8,26,11.5,17.8,-0.6,31.9,0,0,0,,,,18.4,29.5,91.2,1024.1,0.1,11.3,178.4,15.5,7,,2022-01-03T08:32:36,2022-01-03T18:52:19,0,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-04,25,10.1,16.5,25,10.1,16.5,-0.2,37.1,0,0,0,,,,24.1,24.1,137.1,1022.5,23,10.5,177.8,15.3,7,,2022-01-04T08:32:47,2022-01-04T18:53:03,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-05,18.3,8.8,13.6,18.3,6.6,13.1,10,80.9,0,0,0,,,,31.7,27.7,263.2,1019.2,22.1,7.5,176.1,15.1,7,,2022-01-05T08:32:56,2022-01-05T18:53:48,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-06,21,7,14,21,6.2,13.7,8.9,75.3,0,0,0,,,,38.9,42.5,267.5,1016.9,11.6,7,178.4,15.4,7,,2022-01-06T08:33:04,2022-01-06T18:54:34,0.09,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-07,24,8,15,24,5.3,14.6,6,63,0,0,0,,,,24.1,17.3,100.9,1018.9,5.8,8.1,176.1,15.3,7,,2022-01-07T08:33:10,2022-01-07T18:55:20,0.14,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-08,22.3,11.3,16,22.3,11.3,16,-1.7,32.4,0,0,0,,,,25.9,29.5,93.4,1023.1,0.3,9.5,175,15,7,,2022-01-08T08:33:15,2022-01-08T18:56:07,0.19,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-09,23,9,15.6,23,6.4,15,-3.6,28.4,0,0,0,,,,22.3,20.5,108.2,1024.2,6.5,8.3,177,15.3,7,,2022-01-09T08:33:18,2022-01-09T18:56:54,0.24,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-10,20,7.7,13.6,20,5.7,13.1,-5.9,26.6,0,0,0,,0,0,20.5,24.1,131.3,1020.1,35.5,11.8,101.2,8.7,3,10,2022-01-10T08:33:19,2022-01-10T18:57:42,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-11,22,7,14.3,22,5.2,14.1,-3.8,31.1,0,0,0,,0,0,18.4,22.3,188.5,1017.9,26.4,15,162.8,14,7,10,2022-01-11T08:33:19,2022-01-11T18:58:31,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-12,24,8,14.8,24,5.3,14.4,0.1,41.8,0,0,0,,0,0,34.9,25.9,100.2,1019,3.8,16,177.9,15.5,7,10,2022-01-12T08:33:17,2022-01-12T18:59:20,0.38,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-13,22,8.9,16.1,22,6.5,15.8,-0.3,34.7,0,0,0,,0,0,55.4,33.5,107.7,1021.7,0.5,15.7,175.8,15.3,7,10,2022-01-13T08:33:13,2022-01-13T19:00:09,0.41,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-14,21.7,7.5,15,21.7,4.4,14.2,-2,32.6,0,0,0,,0,0,41.8,31.7,103.7,1024.3,0.9,15.2,178,15.4,7,10,2022-01-14T08:33:08,2022-01-14T19:00:59,0.45,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-15,20,6.4,13.7,20,3,12.6,-4.1,30.6,0,0,0,,0,0,40.7,29.5,95.3,1025,1.3,16.9,180.8,15.6,7,10,2022-01-15T08:33:01,2022-01-15T19:01:49,0.47,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-16,20,5.8,14.2,20,2.1,13.3,-4.7,28.4,0,0,0,,0,0,46.8,29.5,93.1,1024.7,4.2,16,183.2,16,7,10,2022-01-16T08:32:53,2022-01-16T19:02:39,0.49,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-17,21.1,7.7,14.7,21.1,4.6,13.9,-3.8,29.1,0,0,0,,0,0,48.2,33.5,103.1,1026.1,36.7,16,148.5,12.8,6,10,2022-01-17T08:32:43,2022-01-17T19:03:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-18,20,8.5,15.1,20,4.1,14.4,-4.6,26.5,0.1,100,4.17,rain,0,0,56.2,36.4,108.2,1025.6,40.7,16.5,116.7,10.1,5,10,2022-01-18T08:32:31,2022-01-18T19:04:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-19,21,7.7,15.1,21,4.2,14.2,-3.9,28.2,0,0,0,,0,0,47.9,33.5,87.1,1025.1,34.1,15.3,111.3,9.6,6,10,2022-01-19T08:32:18,2022-01-19T19:05:12,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-20,21,8.1,16,21,5.3,15.4,-6.4,22.6,0,0,0,,0,0,38.5,35.3,92.6,1022,30.7,12.7,129,11.2,5,10,2022-01-20T08:32:03,2022-01-20T19:06:03,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-21,23.9,8.6,17.4,23.9,6.9,17.1,-6.8,20,0,0,0,,0,0,38.9,29.5,92.4,1018.3,32.2,14.6,140.3,12.1,6,10,2022-01-21T08:31:46,2022-01-21T19:06:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-22,24.1,11.5,19.4,24.1,11.5,19.4,-6.2,18.5,0,0,0,,0,0,61.2,44.6,107.8,1018,50.1,14.3,170.3,14.6,7,10,2022-01-22T08:31:28,2022-01-22T19:07:45,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-23,26,11.2,18.8,26,11.2,18.8,-2.1,28.2,0,0,0,,0,0,38.2,27.7,183.3,1020.1,21.3,14.9,180.9,15.8,7,10,2022-01-23T08:31:08,2022-01-23T19:08:37,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-24,21,9,13.6,21,7.1,13.3,8.3,71.5,0,0,0,,0,0,31,29.5,249.1,1020.5,52.2,14.6,183,15.9,7,10,2022-01-24T08:30:47,2022-01-24T19:09:28,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-25,19,6.5,13.4,19,3.6,12.5,8.4,73.8,0.3,100,8.33,rain,0,0,25.9,27.7,317.4,1019.4,36.3,11.1,207,17.9,7,10,2022-01-25T08:30:24,2022-01-25T19:10:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-26,19,6.6,12.3,19,3.8,11.4,8,76.8,1.5,100,12.5,rain,0,0,49,27,194.8,1018,33.7,13.8,188,16.3,7,10,2022-01-26T08:30:00,2022-01-26T19:11:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-27,19,5.7,13.4,19,1,11.8,2.3,50.9,0.2,100,8.33,rain,0,0,70.2,49.7,87,1017.8,42,14.2,184.1,15.9,7,10,2022-01-27T08:29:34,2022-01-27T19:12:02,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-28,21.5,8.2,15.7,21.5,2.6,14.6,-0.4,35.2,0,0,0,,0,0,94,66.6,97,1016.4,11.1,12.4,185.5,16.2,7,10,2022-01-28T08:29:06,2022-01-28T19:12:53,0.91,Clear,Clear conditions throughout the day.,wind,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-29,24.4,8.2,16.1,24.4,2.3,14.9,-3.7,28.4,0,0,0,,0,0,95.8,69.5,101.7,1019.7,0.1,15.7,190.2,16.5,8,10,2022-01-29T08:28:37,2022-01-29T19:13:44,0.95,Clear,Clear conditions throughout the day.,wind,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-30,22.9,11.2,18.8,22.9,11.2,18.8,-5.8,19,0.1,100,4.17,rain,0,0,87.8,59.4,93.8,1020.8,16.8,10.9,176.6,15.3,7,10,2022-01-30T08:28:07,2022-01-30T19:14:35,0.98,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-01-31,24,12.1,19.2,24,12.1,19.2,-2.1,24.7,0,0,0,,0,0,66.6,43.6,97.1,1023,58.9,14.7,157.8,13.9,6,10,2022-01-31T08:27:35,2022-01-31T19:15:25,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-01,26,13.1,19.4,26,13.1,19.4,-2.3,26.6,0,0,0,,0,0,27.7,22.3,117.9,1022.6,38.7,15,176.4,15.3,7,10,2022-02-01T08:27:02,2022-02-01T19:16:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-02,29,13.3,20.5,27.4,13.3,20.2,-1.8,24,0,0,0,,0,0,44.6,31.7,119.2,1021.9,31.2,15.1,160.3,13.8,7,10,2022-02-02T08:26:27,2022-02-02T19:17:06,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-03,26,13.1,19.9,26,13.1,19.9,-2.4,24,0,0,0,,0,0,35.3,20.5,113.8,1022.6,28.5,15.3,172.4,14.9,7,10,2022-02-03T08:25:51,2022-02-03T19:17:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-04,26,12.5,19.2,26,12.5,19.2,-2.9,23.1,0,0,0,,0,0,35.3,20.5,102.6,1021,34.1,15.4,176.2,15.2,8,10,2022-02-04T08:25:13,2022-02-04T19:18:45,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-05,26,12.3,19.4,26,12.3,19.4,-5.5,20.3,0.2,100,8.33,rain,0,0,27.7,31.7,99.7,1019.1,62,15.5,181.4,15.7,7,10,2022-02-05T08:24:34,2022-02-05T19:19:34,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-06,27,12.4,19.2,26,12.4,19.1,-6.2,20,0,0,0,rain,0,0,27.7,25.9,89.6,1018.6,20.3,14.7,196,17,8,10,2022-02-06T08:23:54,2022-02-06T19:20:23,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-07,27,12.2,20.5,26.5,12.2,20.4,-6.5,16.8,0,0,0,,0,0,31.7,24.1,96.3,1019.2,6,12.5,202,17.5,8,10,2022-02-07T08:23:13,2022-02-07T19:21:12,0.2,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-08,27.5,11.9,20.1,26.2,11.9,20.1,-5.3,18.7,0,0,0,,0,0,44.6,29.5,105.2,1021,5.9,14.1,192,16.6,8,10,2022-02-08T08:22:30,2022-02-08T19:22:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-09,26,11.3,19.3,26,11.3,19.3,-3.4,22.7,0,0,0,,0,0,46.4,31.7,105,1023.6,2.2,15.7,207.7,18.2,8,10,2022-02-09T08:21:46,2022-02-09T19:22:48,0.29,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-10,26,10.8,18,26,10.8,18,-1.9,27.7,0,0,0,,0,0,24.1,20.5,121.3,1024.4,9.8,16.1,183.3,15.9,8,10,2022-02-10T08:21:01,2022-02-10T19:23:36,0.34,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-11,23.1,10.2,16.7,23.1,10.2,16.7,-1.5,30.2,0,0,0,,0,0,61.9,27.7,191,1022.2,19.9,13.9,192.3,16.6,8,10,2022-02-11T08:20:14,2022-02-11T19:24:23,0.38,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-12,22,7.8,14.8,22,6.5,14.5,6.6,61.7,0,0,0,,0,0,20.5,20.5,193.3,1019.7,14.1,13.5,208.3,18.3,8,10,2022-02-12T08:19:27,2022-02-12T19:25:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-13,22,8.9,14.6,22,6.5,14.3,6.1,58.2,0,0,0,,0,0,26.3,25.9,165.1,1020.5,5.1,15.4,213.4,18.5,8,10,2022-02-13T08:18:38,2022-02-13T19:25:57,0.45,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-14,22,8.1,13.8,22,6.1,13.2,6.1,64,0,0,0,,0,0,28.4,31.7,218.8,1021.4,26.1,15.1,206.2,17.9,8,10,2022-02-14T08:17:48,2022-02-14T19:26:43,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-15,22,8,14.4,22,6.4,14,7.5,65.6,0,0,0,,0,0,24.1,22.3,169,1022.2,8.6,15.2,213.7,18.5,8,10,2022-02-15T08:16:57,2022-02-15T19:27:28,0.49,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-16,26,10.8,17.2,26,10.8,17.2,0.5,37.1,0,0,0,,0,0,25.9,33.5,113.2,1025.7,12.4,16.2,219.2,19.1,8,10,2022-02-16T08:16:05,2022-02-16T19:28:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-17,26,9,16.6,26,6.3,16.5,0.8,38.2,0,0,0,,0,0,25.9,20.5,138.3,1023,4.3,13.7,221.8,19.4,8,10,2022-02-17T08:15:12,2022-02-17T19:28:59,0.51,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-18,24,9,14.9,24,8.5,14.9,3.7,52.2,0,0,0,,0,0,24.1,22.3,147.9,1020.3,32.4,14.7,206.1,17.8,8,10,2022-02-18T08:14:18,2022-02-18T19:29:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-19,21,7.1,13,21,5.3,12.3,6.5,66.6,0,0,0,,0,0,38.9,35.3,223,1019.1,25.5,15.3,227.4,19.8,9,10,2022-02-19T08:13:22,2022-02-19T19:30:27,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-20,19,6.2,13.1,19,4,12.7,6.3,65.8,0,0,0,,0,0,44.6,24.1,265.8,1019.6,29.8,15.2,217.9,18.9,9,10,2022-02-20T08:12:26,2022-02-20T19:31:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-21,27,7,15.4,25.9,4.3,14.9,2.6,49.5,0,0,0,,0,0,52.9,25.9,125.1,1019.9,3.3,15.5,228,19.8,9,10,2022-02-21T08:11:29,2022-02-21T19:31:54,0.62,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-22,27.5,16,22.1,26.3,16,22,-1.2,22.5,0,0,0,,0,0,72.7,57.6,104.5,1018.3,50.7,13.3,98.2,8.7,6,10,2022-02-22T08:10:32,2022-02-22T19:32:37,0.67,Partially cloudy,Partly cloudy throughout the day.,wind,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-23,28,13.9,21.8,26.8,13.9,21.6,6.6,39.8,0.1,100,4.17,rain,0,0,61.2,42.5,114.1,1017.9,42.2,14,185.4,16.2,7,10,2022-02-23T08:09:33,2022-02-23T19:33:20,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-24,30,16.2,22.3,28.2,16.2,22.1,2.9,32.5,0.2,100,8.33,rain,0,0,68.4,42.5,158,1014.2,39.3,13.8,197.1,17,8,10,2022-02-24T08:08:33,2022-02-24T19:34:02,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-25,23,13.2,17.4,23,13.2,17.4,10.1,67.2,0.1,100,4.17,rain,0,0,41,29.5,169.5,1013.5,35.9,11.9,203.2,17.7,8,10,2022-02-25T08:07:33,2022-02-25T19:34:44,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-26,22,9.9,15.6,22,8.9,15.6,10.5,72.8,0,0,0,,0,0,22.3,33.5,252.4,1012.6,40.3,12.8,225.2,19.6,9,10,2022-02-26T08:06:32,2022-02-26T19:35:25,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-27,23,9.7,15.8,23,9.2,15.7,11.6,77.1,0,0,0,,0,0,27.7,18.4,158.2,1013,7.6,13.7,228,19.8,9,10,2022-02-27T08:05:30,2022-02-27T19:36:06,0.94,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-02-28,25,12.9,17.5,25,12.9,17.5,9.5,62.7,0.1,100,4.17,rain,0,0,22.3,29.5,178.3,1015.6,24.2,13.8,212.7,18.4,9,10,2022-02-28T08:04:27,2022-02-28T19:36:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-01,27,12,18,26.1,12,17.9,7.8,56.2,0.1,100,4.17,rain,0,0,48.6,33.5,132.5,1019.4,26,14.1,228.3,16.4,9,10,2022-03-01T08:03:24,2022-03-01T19:37:27,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-02,22,11.4,15.9,22,11.4,15.9,8.6,64.5,0,0,0,,0,0,24.1,27.7,190.9,1022.3,22.3,14.3,243.9,17.5,9,10,2022-03-02T08:02:20,2022-03-02T19:38:07,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-03,21,8.5,14.9,21,6,14.8,9.5,71.7,0,0,0,,0,0,44.3,31.7,205.3,1021.6,22.1,13.5,248.1,17.7,9,10,2022-03-03T08:01:15,2022-03-03T19:38:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-04,18,7,13.7,18,4.5,13,8.1,70.1,0,0,0,,0,0,54.7,38.9,305.8,1017.7,37.9,11.5,251.9,18.2,9,10,2022-03-04T08:00:10,2022-03-04T19:39:25,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-05,21,7,13.2,21,4.1,12.6,4.4,57.4,0,0,0,,0,0,53.6,33.5,250.2,1015.5,21.8,14.7,249.9,17.8,9,10,2022-03-05T07:59:05,2022-03-05T19:40:04,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-06,17.1,6.2,12,17.1,1.3,10.3,7.6,75.6,3,100,25,rain,0,0,68.8,56.2,303.3,1014.7,47.7,15.4,236.6,16.9,9,10,2022-03-06T07:57:58,2022-03-06T19:40:43,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-07,19,5.2,12.8,19,0.2,11.4,6,65.7,0,0,0,,0,0,70.6,46.1,285.2,1015.6,34,15,289.2,23,9,10,2022-03-07T07:56:51,2022-03-07T19:41:21,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-08,23,4.2,13.3,23,0.6,12.5,5.1,62.1,0,0,0,,0,0,31.7,25.9,192.3,1018,17,13.3,269.2,23.2,10,10,2022-03-08T07:55:44,2022-03-08T19:41:59,0.16,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-09,23,7,14.7,23,4.3,14.5,4.6,54.9,0,0,0,,0,0,27.7,22.3,148.3,1018,48,16,233,20,8,10,2022-03-09T07:54:37,2022-03-09T19:42:37,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-10,23,8.6,14.3,23,7.7,14.2,7.1,66,0,0,0,,0,0,22.3,25.9,176.6,1019.2,18.7,14.3,271,23.3,10,10,2022-03-10T07:53:28,2022-03-10T19:43:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-11,22.1,9,14.2,22.1,8.1,14,6.4,62.7,0,0,0,,0,0,32,40.7,167.2,1019.7,33.2,15,268.1,23.1,10,10,2022-03-11T07:52:20,2022-03-11T19:43:52,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-12,21,8,14.3,21,5.5,13.8,8.2,68.2,0,0,0,,0,0,40.3,33.5,268.3,1018.9,48.3,14.4,256.8,21.9,9,10,2022-03-12T07:51:11,2022-03-12T19:44:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-13,21,8.2,14.3,21,5.5,13.5,9,73.7,0,0,0,,0,0,41.4,33.5,319.9,1015.2,32,13,265.6,22.9,9,10,2022-03-13T07:50:02,2022-03-13T19:45:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-14,14.6,4.8,11.1,14.6,0.2,10.1,9.3,89.1,18.3,100,58.33,rain,0,0,59.4,42.5,265.6,1010,73.6,11.9,69.8,6,4,10,2022-03-14T07:48:52,2022-03-14T19:45:42,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
"29.2275;-9.46785",2022-03-15,14,5,9.6,14,1.7,8.1,7.8,88.6,17.6,100,66.67,rain,0,0,111.2,35.3,249.6,1009.4,72.1,12.6,76.5,6.5,4,10,2022-03-15T07:47:42,2022-03-15T19:46:18,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60060099999,60270099999,remote,60280099999,GMAG"
